dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap
Glass,0.4,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,0.6,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
Glass,0.6,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,0.8,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
Glass,0.8,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,1.0,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
Glass,1.0,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,0.0,Distill-S,9,71,0.7647058963775635,61.19117648899555,0.1496163788049117
Glass,0.2,Distill-S,9,72,0.7352941036224365,60.558823734521866,0.1052856065224909
Glass,0.4,Distill-S,9,73,0.7647058963775635,62.17647087574005,0.0899403414864471
Glass,0.6,Distill-S,9,74,0.7058823704719543,61.220588311553,0.1197783601456794
Glass,0.8,Distill-S,9,73,0.7058823704719543,60.22058828175068,0.1342711137688678
Glass,1.0,Distill-S,9,73,0.7058823704719543,59.000000819563866,0.1926683541657268
Glass,0.0,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,0.0,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,0.2,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,0.2,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,0.4,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,0.4,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,0.6,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,0.6,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,0.8,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,0.8,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,1.0,Baseline-Half,10,110,0.7058823704719543,87.66176519542933,0.1202045860497847
Glass,1.0,Baseline-Full,10,58,0.7647058963775635,55.32352921366692,0.0015028084281587
Glass,0.0,Distill-S,10,110,0.7941176295280457,92.5294118449092,-0.0260016874990601
Glass,0.2,Distill-S,10,129,0.7647058963775635,105.82352990657093,-0.0255754615949548
Glass,0.4,Distill-S,10,81,0.7058823704719543,67.0147065743804,-0.054987194745437
Glass,0.6,Distill-S,10,129,0.7647058963775635,105.1911765858531,0.0029838197473166
Glass,0.8,Distill-S,10,82,0.7352941036224365,69.29411800950766,0.0179027992746104
Glass,1.0,Distill-S,10,110,0.7352941036224365,89.35294177383184,0.075873813767364
Glass,0.0,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,0.0,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,0.2,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,0.2,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,0.4,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,0.4,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,0.6,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,0.6,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,0.8,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,0.8,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,1.0,Baseline-Half,11,27,0.5,23.117647547274828,0.2088661306146262
Glass,1.0,Baseline-Full,11,29,0.6176470518112183,26.941176645457745,0.1925719262909715
Glass,0.0,Distill-S,11,27,0.5882353186607361,24.47058864310384,0.1219096088754958
Glass,0.2,Distill-S,11,28,0.5588235259056091,22.779412277042866,0.165387869745061
Glass,0.4,Distill-S,11,27,0.4705882370471954,21.72058869153261,0.1798806233682494
Glass,0.6,Distill-S,11,27,0.529411792755127,22.279412277042866,0.165387869745061
Glass,0.8,Distill-S,11,26,0.4705882370471954,22.20588283613324,0.1943733769914378
Glass,1.0,Distill-S,11,27,0.529411792755127,23.14705936983228,0.1943733769914378
Glass,0.0,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,0.0,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,0.2,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,0.2,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,0.4,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,0.4,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,0.6,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,0.6,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,0.8,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,0.8,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,1.0,Baseline-Half,12,27,0.5,19.70588279142976,0.3120204586049785
Glass,1.0,Baseline-Full,12,29,0.529411792755127,23.38235338777304,0.2367969120505952
Glass,0.0,Distill-S,12,35,0.5,24.13235319033265,0.2246376811594203
Glass,0.2,Distill-S,12,35,0.4705882370471954,23.02941200509668,0.3563512308873992
Glass,0.4,Distill-S,12,35,0.5,23.26470613852144,0.2830349513586017
Glass,0.6,Distill-S,12,27,0.4705882370471954,18.750000227242708,0.3559249751809714
Glass,0.8,Distill-S,12,35,0.4705882370471954,23.45588253811001,0.3704177288041599
Glass,1.0,Distill-S,12,30,0.4705882370471954,21.176470909267664,0.3120204586049785
Glass,0.0,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,0.0,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,0.2,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,0.2,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,0.4,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,0.4,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,0.6,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,0.6,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,0.8,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,0.8,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,1.0,Baseline-Half,13,57,0.6470588445663452,49.588235422968864,0.0468883065209873
Glass,1.0,Baseline-Full,13,61,0.8235294222831726,56.42647068202496,0.0744955091580857
Glass,0.0,Distill-S,13,129,0.7352941036224365,103.9117652028799,0.0912190788034079
Glass,0.2,Distill-S,13,69,0.7058823704719543,55.6617653220892,0.0038363311601721
Glass,0.4,Distill-S,13,68,0.6764705777168274,54.1323531717062,0.0328218384065489
Glass,0.6,Distill-S,13,57,0.5882353186607361,43.441177085042,0.1210570974626402
Glass,0.8,Distill-S,13,81,0.6764705777168274,64.17647077143192,0.1926683541657268
Glass,1.0,Distill-S,13,57,0.7058823704719543,49.94117663800717,0.0613810601441756
Glass,0.0,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,0.0,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,0.2,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,0.2,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,0.4,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,0.4,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,0.6,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,0.6,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,0.8,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,0.8,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,1.0,Baseline-Half,14,61,0.5588235259056091,44.51470666565001,0.2084399047105208
Glass,1.0,Baseline-Full,14,43,0.6470588445663452,38.6764714140445,0.1704594036088372
Glass,0.0,Distill-S,14,111,0.6470588445663452,78.17647239007056,0.1355498510858287
Glass,0.2,Distill-S,14,76,0.5882353186607361,53.82353081740439,0.2523443914841914
Glass,0.4,Distill-S,14,84,0.6764705777168274,59.39705946482718,0.1641091324281001
Glass,0.6,Distill-S,14,78,0.5882353186607361,56.573530280962586,0.2229326583337092
Glass,0.8,Distill-S,14,61,0.5882353186607361,45.6764713767916,0.1790281119553939
Glass,1.0,Distill-S,14,61,0.5588235259056091,44.72058906592429,0.1939471510873325
Glass,0.0,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,0.0,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,0.2,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,0.2,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,0.4,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,0.4,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,0.6,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,0.6,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,0.8,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,0.8,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,1.0,Baseline-Half,15,47,0.5882353186607361,34.176471032202244,0.2523443914841914
Glass,1.0,Baseline-Full,15,42,0.6470588445663452,38.67647068202496,0.1483469405313477
Glass,0.0,Distill-S,15,54,0.6176470518112183,41.029412515461445,0.1504688902177672
Glass,0.2,Distill-S,15,47,0.6470588445663452,36.22058870643377,0.1355498510858287
Glass,0.4,Distill-S,15,43,0.6176470518112183,33.25000037997961,0.0920715902162634
Glass,0.6,Distill-S,15,53,0.6470588445663452,39.25000063329935,0.1210570974626402
Glass,0.8,Distill-S,15,38,0.6470588445663452,29.19117676466704,0.1649616438409556
Glass,1.0,Distill-S,15,47,0.5882353186607361,34.36764753609896,0.2229326583337092
Glass,0.0,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,0.0,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,0.2,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,0.2,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,0.4,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,0.4,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,0.6,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,0.6,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,0.8,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,0.8,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,1.0,Baseline-Half,16,91,0.6764705777168274,60.14706015586853,0.1786018860512885
Glass,1.0,Baseline-Full,16,37,0.6764705777168274,33.308823853731155,0.1704594036088372
Glass,0.0,Distill-S,16,110,0.6470588445663452,75.22058901190758,0.1500426047090171
Glass,0.2,Distill-S,16,109,0.6764705777168274,75.64705896377563,0.091645364312158
Glass,0.4,Distill-S,16,81,0.6470588445663452,55.720589369535446,0.1790281119553939
Glass,0.6,Distill-S,16,71,0.6470588445663452,47.77941334247589,0.1645353583322055
Glass,0.8,Distill-S,16,91,0.6470588445663452,57.39706030488014,0.1790281119553939
Glass,1.0,Distill-S,16,91,0.6764705777168274,60.30882492661476,0.2080136192017707
Glass,0.0,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,0.0,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,0.2,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,0.2,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,0.4,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,0.4,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,0.6,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,0.6,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,0.8,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,0.8,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,1.0,Baseline-Half,17,53,0.4705882370471954,31.250000312924385,0.3414322215577831
Glass,1.0,Baseline-Full,17,63,0.529411792755127,39.9558834284544,0.3394160583941605
Glass,0.0,Distill-S,17,53,0.4411764740943908,30.426470950245857,0.3124467143114062
Glass,0.2,Distill-S,17,52,0.4705882370471954,30.352941513061523,0.2830349513586017
Glass,0.4,Distill-S,17,52,0.4705882370471954,31.02941206097603,0.2685421977354132
Glass,0.6,Distill-S,17,52,0.5588235259056091,34.66176499426365,0.2382779233697531
Glass,0.8,Distill-S,17,52,0.5588235259056091,33.647059604525566,0.2097186420274817
Glass,1.0,Distill-S,17,52,0.4705882370471954,30.8382356017828,0.3414322215577831
Glass,0.0,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,0.0,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,0.2,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,0.2,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,0.4,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,0.4,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,0.6,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,0.6,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,0.8,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,0.8,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,1.0,Baseline-Half,18,122,0.6764705777168274,92.73529445007443,0.1926683541657268
Glass,1.0,Baseline-Full,18,90,0.7058823704719543,73.58823568373919,0.1773293083601624
Glass,0.0,Distill-S,18,127,0.7352941036224365,98.77941206470132,0.0618073456529257
Glass,0.2,Distill-S,18,98,0.6764705777168274,71.60294092074037,0.091645364312158
Glass,0.4,Distill-S,18,122,0.7058823704719543,91.89705898240209,0.1930946396744769
Glass,0.6,Distill-S,18,164,0.7647058963775635,120.5882366783917,0.0903665673905524
Glass,0.8,Distill-S,18,98,0.7058823704719543,72.98529495671391,0.1786018860512885
Glass,1.0,Distill-S,18,122,0.7352941036224365,92.0294129140675,0.1926683541657268
Glass,0.0,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,0.0,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,0.2,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,0.2,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,0.4,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,0.4,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,0.6,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,0.6,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,0.8,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,0.8,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,1.0,Baseline-Half,19,104,0.6470588445663452,72.51470680907369,0.2225063728249591
Glass,1.0,Baseline-Full,19,99,0.7647058963775635,79.70588343217969,0.125805052527546
Glass,0.0,Distill-S,19,163,0.6764705777168274,112.13235247507691,0.1210570974626402
Glass,0.2,Distill-S,19,154,0.7058823704719543,110.05882385745645,0.1786018860512885
Glass,0.4,Distill-S,19,79,0.6764705777168274,55.04411848261952,0.1645353583322055
Glass,0.6,Distill-S,19,104,0.7058823704719543,74.66176575794816,0.1202045860497847
Glass,0.8,Distill-S,19,78,0.7352941036224365,57.33823579922319,0.1790281119553939
Glass,1.0,Distill-S,19,78,0.7058823704719543,55.8382359482348,0.1346973396729731
Wine,0.0,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,0.2,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,0.4,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,0.6,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,0.8,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,1.0,Baseline-LS,0,140,1.0,155.91071374714377,0.0
Wine,0.0,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,0.2,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,0.4,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,0.6,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,0.8,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,1.0,Baseline-LS,1,299,0.9642857313156128,280.2500010281801,0.0357142686843872
Wine,0.0,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,0.2,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,0.4,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,0.6,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,0.8,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,1.0,Baseline-LS,2,57,1.0,74.91071429848671,0.0
Wine,0.0,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,0.2,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,0.4,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,0.6,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,0.8,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,1.0,Baseline-LS,3,52,1.0,67.1428574025631,0.0
Wine,0.0,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,0.2,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,0.4,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,0.6,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,0.8,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,1.0,Baseline-LS,4,39,0.8928571343421936,51.78571389615536,0.1071428656578064
Wine,0.0,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,0.2,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,0.4,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,0.6,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,0.8,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,1.0,Baseline-LS,5,156,1.0,173.21428591012955,0.0
Wine,0.0,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,0.2,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,0.4,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,0.6,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,0.8,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,1.0,Baseline-LS,6,56,1.0,68.05357140302658,0.0
Wine,0.0,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,0.2,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,0.4,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,0.6,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,0.8,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,1.0,Baseline-LS,7,56,1.0,74.30357153713703,0.0
Wine,0.0,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,0.2,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,0.4,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,0.6,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,0.8,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,1.0,Baseline-LS,8,129,1.0,142.78571452200413,0.0
Wine,0.0,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,0.2,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,0.4,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,0.6,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,0.8,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,1.0,Baseline-LS,9,296,0.9642857313156128,283.5178604274988,0.0357142686843872
Wine,0.0,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,0.2,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,0.4,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,0.6,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,0.8,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,1.0,Baseline-LS,10,48,0.8928571343421936,58.48214306682348,0.1071428656578064
Wine,0.0,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,0.2,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,0.4,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,0.6,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,0.8,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,1.0,Baseline-LS,11,50,1.0,65.87499998509884,0.0
Wine,0.0,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,0.2,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,0.4,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,0.6,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,0.8,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,1.0,Baseline-LS,12,60,0.9642857313156128,71.87500100582838,0.0357142686843872
Wine,0.0,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,0.2,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,0.4,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,0.6,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,0.8,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,1.0,Baseline-LS,13,299,1.0,287.4464322477579,0.0
Wine,0.0,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,0.2,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,0.4,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,0.6,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,0.8,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,1.0,Baseline-LS,14,57,1.0,74.23214292526245,0.0
Wine,0.0,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,0.2,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,0.4,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,0.6,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,0.8,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,1.0,Baseline-LS,15,47,0.8928571343421936,57.66071356832981,0.1071428656578064
Wine,0.0,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,0.2,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,0.4,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,0.6,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,0.8,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,1.0,Baseline-LS,16,53,1.0,68.62500010430813,0.0
Wine,0.0,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,0.2,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,0.4,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,0.6,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,0.8,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,1.0,Baseline-LS,17,50,0.9285714030265808,57.08928455412388,0.0714285969734191
Wine,0.0,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,0.2,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,0.4,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,0.6,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,0.8,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,1.0,Baseline-LS,18,49,0.9285714030265808,60.07142746448517,0.0714285969734191
Wine,0.0,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
Wine,0.2,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
Wine,0.4,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
Wine,0.6,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
Wine,0.8,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
Wine,1.0,Baseline-LS,19,49,1.0,63.21428595483303,0.0357142686843872
BreastCancer,0.0,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,0.2,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,0.4,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,0.6,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,0.8,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,1.0,Baseline-LS,0,10,0.9780219793319702,0.0,0.04395604068106351
BreastCancer,0.0,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.2,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.4,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.6,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
