dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.2,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
cifar10,0.4,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
cifar10,0.6,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
cifar10,0.8,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
cifar10,1.0,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
cifar10,0.0,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,0.2,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,0.4,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,0.6,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,0.8,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,1.0,Baseline-LS,9,15,0.7767,26.120299999999997,0.2319,1.0,0.7681,36,0.7717,0.7607,0.7706321477890015,0.8093258142471313,0.06576766197830437,0.07375062009692192,0.9882141351699829,0.7065485119819641,,,,,,,,
cifar10,0.0,Distill-S,7,18,0.7855,28.815849999999994,0.13215,0.90185,0.7697,39,0.7775,0.7709,0.7034634947776794,0.7624830007553101,0.07725557724833486,0.08743638613820079,0.4011732339859009,0.8546930551528931,0.7539,0.19578491843342777,0.9496595859527588,0.12625537812709808,0.12865771353244781,0.9487401247024536,,0.8571
cifar10,0.2,Distill-S,7,42,0.7903,47.96275000000001,0.14370000000000005,0.9354,0.7917,63,0.7894,0.793,0.6766555309295654,0.673346996307373,0.07346780998110772,0.07530600244700905,0.3748694956302643,0.8628677725791931,0.7927,0.1568005637913942,0.949500560760498,0.12707388401031494,0.10153321921825409,0.9600675702095032,1.0,0.876625
cifar10,0.4,Distill-S,7,4,0.7552,17.97675,0.15379999999999994,0.9308,0.777,25,0.7528,0.7744,0.7271658778190613,0.7455487847328186,0.03579676386713983,0.08827313334643841,0.60556960105896,0.7882736921310425,0.751,0.1894054162591696,0.9404052495956421,0.1501879096031189,0.10797174274921417,0.9577884674072266,0.87075,0.8201666666666667
cifar10,0.6,Distill-S,7,6,0.7622,19.3213,0.17489999999999994,0.9597,0.7848,27,0.7613,0.7785,0.7245520949363708,0.7911255359649658,0.06269760754853486,0.10905785637795926,0.49040868878364563,0.8236509561538696,0.7877,0.15578189752995972,0.9434818625450134,0.1438244730234146,0.06121428683400154,0.976485550403595,0.9089166666666667,0.858375
cifar10,0.8,Distill-S,7,6,0.7527,19.2052,0.20124999999999993,0.97205,0.7708,27,0.7514,0.7745,0.7561416029930115,0.8736527562141418,0.06807434091269972,0.11754868805110452,0.4966951608657837,0.8194743394851685,0.76,0.18632994021773336,0.9461625218391418,0.13766247034072876,0.05038230121135712,0.981076180934906,0.878125,0.80825
cifar10,1.0,Distill-S,7,6,0.7513,19.231399999999997,0.22514999999999996,0.98885,0.7637,27,0.7492,0.7607,0.7594454288482666,1.417384147644043,0.0672551115512848,0.17528676212131977,0.5041947364807129,0.816351056098938,0.7903,0.1660021347522736,0.9563022255897522,0.10937070101499557,0.00014610402286052704,0.9999865293502808,0.8779,
cifar10,0.0,Distill-S,8,40,0.7963,46.60565,0.11825000000000008,0.91205,0.7938,61,0.7907,0.7911,0.665812075138092,0.6776897311210632,0.07024276573657988,0.07872639364600184,0.3837926685810089,0.8602320551872253,0.7885,0.16837644253969195,0.9568763375282288,0.10843528062105179,0.10993769764900208,0.9559098482131958,,0.8777
cifar10,0.2,Distill-S,8,51,0.8023,55.52625000000001,0.13754999999999995,0.93265,0.7951,72,0.7905,0.7812,0.6592610478401184,0.694385826587677,0.07011688987165687,0.07870451667606834,0.37767577171325684,0.86061692237854,0.7863,0.1542294633507728,0.9405294060707092,0.15160474181175232,0.12295656651258469,0.9520153999328613,1.0,0.8671875
cifar10,0.4,Distill-S,8,7,0.7703,20.30355,0.16095000000000004,0.94065,0.7797,28,0.7609,0.7709,0.7342866659164429,0.7923742532730103,0.07054068772494794,0.10766854828298097,0.46830514073371887,0.8314407467842102,0.7871,0.16596456338763232,0.9528710842132568,0.11880302429199219,0.07109900563955307,0.9715214967727661,0.9355,0.8563333333333333
cifar10,0.6,Distill-S,8,6,0.7544,19.4102,0.17845,0.95865,0.7802,27,0.7556,0.7749,0.745036244392395,0.8299349546432495,0.06295192551016807,0.11445088636577126,0.501761794090271,0.8185518383979797,0.7837,0.1693105726033449,0.9529377222061157,0.11713258922100067,0.0464051254093647,0.9816446304321289,0.9023333333333333,0.847375
cifar10,0.8,Distill-S,8,9,0.758,21.70225,0.19845000000000002,0.97205,0.7736,30,0.7529,0.7597,0.8088163137435913,0.9036222696304321,0.08735254066884521,0.12826664605140686,0.44227364659309387,0.8402525186538696,0.7622,0.1734127590835095,0.9354593753814697,0.16310398280620575,0.05854593589901924,0.978413462638855,0.9463125,0.827
cifar10,1.0,Distill-S,8,6,0.7542,19.008200000000002,0.22309999999999997,0.9872,0.7641,27,0.7519,0.7565,0.7520180940628052,1.3277541399002075,0.07022357360869648,0.17103659979403021,0.49176162481307983,0.822123646736145,0.7835,0.17058197005391118,0.9540820121765137,0.11492256075143814,0.0002540981804486364,0.99997478723526,0.8797,
cifar10,0.0,Distill-S,9,57,0.7953,59.816150000000015,0.12275000000000003,0.91755,0.7948,78,0.7927,0.7968,0.653786301612854,0.6762518286705017,0.06630750298351047,0.06787577509284021,0.3874841630458832,0.8590074181556702,0.7851,0.16317060154080393,0.9481842517852783,0.12907546758651733,0.12589919567108154,0.9500188231468201,,0.87635
cifar10,0.2,Distill-S,9,56,0.7871,58.479400000000005,0.14529999999999998,0.9272,0.7819,77,0.7832,0.7842,0.6984336376190186,0.747379720211029,0.08480904178470375,0.08699214420020582,0.36322838068008423,0.8680089712142944,0.784,0.1713820059269667,0.9553820490837097,0.11298871785402298,0.09247878193855286,0.9630674123764038,1.0,0.8735
cifar10,0.4,Distill-S,9,9,0.7641,21.52715,0.17104999999999992,0.93165,0.7606,30,0.7644,0.7579,0.7344580888748169,0.8259212970733643,0.07109269624352453,0.10258207700997593,0.45649901032447815,0.8345930576324463,0.7522,0.19522655519247056,0.9474265575408936,0.13205945491790771,0.09087856858968735,0.9643234610557556,0.968125,0.8368333333333333
cifar10,0.6,Distill-S,9,9,0.7641,21.5374,0.1773,0.958,0.7807,30,0.7551,0.7731,0.7967242002487183,0.8222984671592712,0.09625635381639006,0.11234409920573238,0.4062742292881012,0.8510607481002808,0.7885,0.16659203077554705,0.9550920724868774,0.11244979500770569,0.044945042580366135,0.9821537137031555,0.9660833333333333,0.87025
cifar10,0.8,Distill-S,9,7,0.7544,19.929550000000003,0.19599999999999995,0.9798,0.7838,28,0.7512,0.7745,0.7713342308998108,0.8828094601631165,0.07406681858748197,0.12404617085754871,0.48607608675956726,0.8249738216400146,0.7902,0.1511013535022736,0.9413014650344849,0.14897070825099945,0.0318513885140419,0.9879359602928162,0.92375,0.8505
cifar10,1.0,Distill-S,9,5,0.7367,18.21835,0.24259999999999993,0.9913,0.7487,26,0.7412,0.7434,0.7745549082756042,1.4964622259140015,0.053256884998083134,0.18900619304776192,0.5772657990455627,0.7944568991661072,0.789,0.15973620879948142,0.9487361311912537,0.12937161326408386,0.0006929336814209819,0.9999265670776367,0.8517,
