key,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc
"('breastcancer', 'sens-KD', 4.0, 0.5, 16)",290,1.0,296.3626375198364,-0.016483516483516536,0.9835164835164835,1.0,300,0.9736842105263158,0.9736842105263158,0.12038347870111465,0.120913565158844,0.02926862448976751,0.03803665282433494,0.07433965802192688,0.9667348265647888,0.9649122807017544
"('breastcancer', 'sens-KD', 4.0, 0.7, 16)",39,0.9780219793319702,57.47252756357193,-1.3099922258064112e-09,0.978021978021978,0.9780219793319702,60,0.9649122807017544,0.9649122807017544,0.12810306251049042,0.12439560145139694,0.030253479878107715,0.01933186514335767,0.08284921944141388,0.9637451767921448,0.9649122807017544
"('breastcancer', 'sens-LS', 0.05, 17)",60,0.9890109896659851,78.64835172891617,0.010989010334014893,1.0,0.9890109896659851,81,0.9649122807017544,0.9649122807017544,0.10168493539094925,0.10415513068437576,0.060394287632222765,0.050325696405611534,0.19932974874973297,0.9286362528800964,
"('breastcancer', 'sens-LS', 0.1, 17)",73,0.9890109896659851,91.521978110075,0.010989010334014893,1.0,0.9890109896659851,94,0.9736842105263158,0.9649122807017544,0.12712426483631134,0.1302170753479004,0.0780775384944782,0.07018816471099854,0.2659831941127777,0.9053076505661011,
"('breastcancer', 'sens-LS', 0.2, 17)",92,0.9890109896659851,110.32417592406273,0.010989010334014893,1.0,0.9890109896659851,113,0.9649122807017544,0.9649122807017544,0.17434921860694885,0.1797630786895752,0.11218536998096265,0.122418121810545,0.3741949200630188,0.8617101907730103,
"('breastcancer', 'sens-LS', 0.3, 17)",119,0.9890109896659851,137.05494517087936,0.010989010334014893,1.0,0.9890109896659851,140,0.9736842105263158,0.9736842105263158,0.2243524193763733,0.22924178838729858,0.16519866282479806,0.16136975455702396,0.4570051431655884,0.8167120814323425,
"('breastcancer', 'sens-KD', 1.0, 0.3, 17)",30,0.9780219793319702,48.631868213415146,0.01648351517352431,0.9945054945054945,0.9780219793319702,51,0.9736842105263158,0.9736842105263158,0.07931693643331528,0.07930414378643036,0.036079628425732,0.021237371260659704,0.08839929103851318,0.9661356806755066,0.9824561403508771
"('breastcancer', 'sens-KD', 1.0, 0.5, 17)",28,0.9780219793319702,46.675824254751205,0.01648351517352431,0.9945054945054945,0.9780219793319702,49,0.9736842105263158,0.9736842105263158,0.08280865103006363,0.08213738352060318,0.037192566352978094,0.0282199267755475,0.09308288991451263,0.962573230266571,0.9824561403508771
"('breastcancer', 'sens-KD', 1.0, 0.7, 17)",21,0.9780219793319702,39.84065940976143,-0.005494506804497701,0.9725274725274725,0.9780219793319702,42,0.9824561403508771,0.9649122807017544,0.09023051708936691,0.08784622699022293,0.032578452114473265,0.021968744825898525,0.10729353129863739,0.9556220769882202,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.3, 17)",18,0.9780219793319702,36.868131935596466,0.01648351517352431,0.9945054945054945,0.9780219793319702,39,0.9649122807017544,0.9736842105263158,0.08746405690908432,0.0811963677406311,0.02679918837129021,0.03620109694045888,0.0831092894077301,0.964813768863678,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.5, 17)",17,0.9780219793319702,35.87912094593048,0.005494504184513249,0.9835164835164835,0.9780219793319702,38,0.9649122807017544,0.9736842105263158,0.0914660394191742,0.08932895213365555,0.02365407033970482,0.020597347564864546,0.08333063125610352,0.9635345935821533,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.7, 17)",17,0.9780219793319702,35.868131935596466,-0.005494506804497701,0.9725274725274725,0.9780219793319702,38,0.9649122807017544,0.9736842105263158,0.09454531222581863,0.09514005482196808,0.020307145620647237,0.020414026682836976,0.08342338353395462,0.9626471996307373,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.3, 17)",18,0.9780219793319702,36.8956044614315,0.01648351517352431,0.9945054945054945,0.9780219793319702,39,0.956140350877193,0.9824561403508771,0.09102199226617813,0.08880186080932617,0.0247687624211897,0.026157059690408532,0.07436370104551315,0.9673045873641968,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.5, 17)",18,0.9780219793319702,36.8956044614315,0.005494504184513249,0.9835164835164835,0.9780219793319702,39,0.9649122807017544,0.9736842105263158,0.09416840970516205,0.09539815783500671,0.029611042717046912,0.030039596453047605,0.07671555131673813,0.9651989936828613,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.7, 17)",18,0.9890109896659851,37.109890162944794,-0.016483517138512593,0.9725274725274725,0.9890109896659851,39,0.9649122807017544,0.9736842105263158,0.09752219170331955,0.10037274658679962,0.023389213963558763,0.01989289595369704,0.07838984578847885,0.9635022282600403,0.9824561403508771
"('breastcancer', 'sens-LS', 0.05, 18)",37,0.9670329689979553,54.60989025235176,0.03296703100204468,1.0,0.9670329689979553,58,0.9649122807017544,0.9649122807017544,0.11013855785131454,0.1026429831981659,0.04933849395367137,0.034984310990885684,0.18467465043067932,0.9332770109176636,
"('breastcancer', 'sens-LS', 0.1, 18)",44,0.9670329689979553,61.148351818323135,0.05494505167007446,1.0,0.9450549483299255,65,0.9649122807017544,0.9649122807017544,0.1292266547679901,0.1252584159374237,0.06676861957499855,0.06069551016155042,0.25243571400642395,0.9100940823554993,
"('breastcancer', 'sens-LS', 0.2, 18)",62,0.9450549483299255,77.98351672291756,0.04395604133605957,1.0,0.9560439586639404,83,0.9649122807017544,0.9649122807017544,0.1729479432106018,0.17964878678321838,0.11113352315467699,0.10484368497865242,0.35851556062698364,0.8666159510612488,
"('breastcancer', 'sens-LS', 0.3, 18)",62,0.9450549483299255,78.00549474358559,0.04395604133605957,1.0,0.9560439586639404,83,0.9649122807017544,0.9473684210526315,0.22439846396446228,0.22985075414180756,0.14924226413693342,0.15079994944103978,0.4450860023498535,0.8204715251922607,
"('breastcancer', 'sens-KD', 1.0, 0.3, 18)",33,0.9670329689979553,50.87362650036812,0.027472525507539203,0.9945054945054945,0.9670329689979553,54,0.9649122807017544,0.9649122807017544,0.09379437565803528,0.10266135632991791,0.027697091562706166,0.03877352465663039,0.07483525574207306,0.9723805785179138,0.9649122807017544
"('breastcancer', 'sens-KD', 1.0, 0.5, 18)",38,0.9780219793319702,55.989011108875275,0.01648351517352431,0.9945054945054945,0.9780219793319702,59,0.9649122807017544,0.9649122807017544,0.09752197563648224,0.10121307522058487,0.0371504012952771,0.032482981681823724,0.07093436270952225,0.9744046926498413,0.9649122807017544
"('breastcancer', 'sens-KD', 1.0, 0.7, 18)",52,0.9890109896659851,70.31318691372871,-0.010989011644007118,0.978021978021978,0.9890109896659851,73,0.9649122807017544,0.9649122807017544,0.09997734427452087,0.09963054955005646,0.030734403091564506,0.024426019505450598,0.06665584444999695,0.9770395755767822,0.9649122807017544
"('breastcancer', 'sens-KD', 2.0, 0.3, 18)",47,0.9780219793319702,64.87912100553513,0.01648351517352431,0.9945054945054945,0.9780219793319702,68,0.9649122807017544,0.9649122807017544,0.09109217673540115,0.09011756628751755,0.03211046729171489,0.031213599338866152,0.0545172244310379,0.9814442992210388,0.9649122807017544
"('breastcancer', 'sens-KD', 2.0, 0.5, 18)",52,0.9890109896659851,70.20329681038857,0.005494504839509418,0.9945054945054945,0.9890109896659851,73,0.9649122807017544,0.9649122807017544,0.09041989594697952,0.0900048315525055,0.03116574883460998,0.028986263170576933,0.0505659282207489,0.9834097027778625,0.9649122807017544
"('breastcancer', 'sens-KD', 2.0, 0.7, 18)",52,0.9890109896659851,70.24725285172462,-0.010989011644007118,0.978021978021978,0.9890109896659851,73,0.9649122807017544,0.9649122807017544,0.092799112200737,0.09265792369842529,0.032306943023413935,0.03184685215615389,0.04826058819890022,0.9842167496681213,0.9649122807017544
"('breastcancer', 'sens-KD', 4.0, 0.3, 18)",41,0.9890109896659851,59.269230872392654,0.005494504839509418,0.9945054945054945,0.9890109896659851,62,0.9649122807017544,0.9649122807017544,0.08911596238613129,0.0896659791469574,0.03022277302909316,0.028163107863643684,0.046641234308481216,0.9844260215759277,0.9649122807017544
"('breastcancer', 'sens-KD', 4.0, 0.5, 18)",34,0.9780219793319702,52.17032977938652,-0.005494506149501643,0.9835164835164835,0.9890109896659851,55,0.9649122807017544,0.9649122807017544,0.09266272932291031,0.09394422173500061,0.02659030598506593,0.033706530667187914,0.048000264912843704,0.9832268357276917,0.9649122807017544
"('breastcancer', 'sens-KD', 4.0, 0.7, 18)",34,0.9780219793319702,52.10989022254944,-1.3099922258064112e-09,0.978021978021978,0.9780219793319702,55,0.9649122807017544,0.9649122807017544,0.0947289988398552,0.0967194065451622,0.028093503232587844,0.03125419323904476,0.04787464812397957,0.983169674873352,0.9649122807017544
"('breastcancer', 'sens-LS', 0.05, 19)",27,0.9890109896659851,45.846153914928436,0.010989010334014893,1.0,0.9890109896659851,48,0.9649122807017544,0.956140350877193,0.10632819682359695,0.11610709875822067,0.053231769486477495,0.046330038915600696,0.1948043406009674,0.9295740723609924,
"('breastcancer', 'sens-LS', 0.1, 19)",64,0.9890109896659851,82.28021988272667,0.021978020668029785,1.0,0.9780219793319702,85,0.956140350877193,0.956140350877193,0.13942234218120575,0.1402711570262909,0.06760966150384201,0.0662966605864073,0.2596038579940796,0.9080280661582947,
"('breastcancer', 'sens-LS', 0.2, 19)",52,0.9890109896659851,70.36263746023178,0.010989010334014893,1.0,0.9890109896659851,73,0.956140350877193,0.956140350877193,0.18292680382728577,0.18241824209690094,0.10745040837087129,0.10658856285245795,0.364480584859848,0.8612902164459229,
"('breastcancer', 'sens-LS', 0.3, 19)",42,0.9890109896659851,60.521978110075,0.010989010334014893,1.0,0.9890109896659851,63,0.956140350877193,0.956140350877193,0.22877226769924164,0.23427283763885498,0.1563817398589954,0.15426147925226313,0.4478844106197357,0.8158178329467773,
"('breastcancer', 'sens-KD', 1.0, 0.3, 19)",21,0.9890109896659851,39.741758316755295,0.010989009679018835,0.989010989010989,0.9780219793319702,42,0.9649122807017544,0.9649122807017544,0.07848268747329712,0.07687607407569885,0.02520747195210373,0.02391791448258517,0.09906336665153503,0.967108964920044,0.956140350877193
"('breastcancer', 'sens-KD', 1.0, 0.5, 19)",19,0.9890109896659851,37.521978110075,0.027472524852543034,0.9835164835164835,0.9560439586639404,40,0.9649122807017544,0.9649122807017544,0.07771607488393784,0.0742582306265831,0.04110936376086452,0.03347406889262952,0.10444179177284241,0.9646618366241455,0.956140350877193
"('breastcancer', 'sens-KD', 1.0, 0.7, 19)",19,0.9890109896659851,37.32417592406273,0.016483513863532084,0.9725274725274725,0.9560439586639404,40,0.9649122807017544,0.956140350877193,0.07633493840694427,0.07413418591022491,0.04829564324596472,0.035860198631621244,0.1012529507279396,0.9650855660438538,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.3, 19)",20,0.9890109896659851,38.58241766691208,0.016483514518528142,0.9835164835164835,0.9670329689979553,41,0.9649122807017544,0.9649122807017544,0.07818662375211716,0.07843416929244995,0.03541658949433711,0.0338869361500991,0.07077105343341827,0.9765702486038208,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.5, 19)",14,0.9890109896659851,32.7472528219223,0.016483514518528142,0.9835164835164835,0.9670329689979553,35,0.9649122807017544,0.956140350877193,0.08064426481723785,0.07947437465190887,0.03229813774426778,0.03274401813222651,0.0893341526389122,0.968218207359314,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.7, 19)",13,0.9890109896659851,31.77472534775734,-0.005494506804497701,0.9725274725274725,0.9780219793319702,34,0.9649122807017544,0.956140350877193,0.08157459646463394,0.08109768480062485,0.025594502687454227,0.03325392697986804,0.0922524631023407,0.9660453200340271,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.3, 19)",13,0.9890109896659851,31.77472534775734,0.005494504184513249,0.9835164835164835,0.9780219793319702,34,0.9649122807017544,0.9649122807017544,0.08228424191474915,0.08714312314987183,0.029600046182933607,0.03759465510385078,0.07901012152433395,0.9707353115081787,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.5, 19)",13,0.9890109896659851,31.75274732708931,0.005494504184513249,0.9835164835164835,0.9780219793319702,34,0.9649122807017544,0.956140350877193,0.08218301087617874,0.08728720247745514,0.024603479786923052,0.040524606119122425,0.07599136233329773,0.9715919494628906,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.7, 19)",12,0.9890109896659851,30.719780296087265,-1.3099922258064112e-09,0.978021978021978,0.9780219793319702,33,0.9736842105263158,0.956140350877193,0.08261563628911972,0.08725376427173615,0.027988442726302562,0.03488291355601528,0.08050429821014404,0.9690449237823486,0.956140350877193
"('digits', 'sens-LS', 0.05, 0)",117,0.9825783967971802,132.11324109137058,0.020905911922454834,1.0,0.9790940880775452,138,0.9694444444444444,0.975,0.15567122399806976,0.1531071662902832,0.07915500874320665,0.0848556101322174,0.48047760128974915,0.8902894854545593,
"('digits', 'sens-LS', 0.1, 0)",82,0.9790940880775452,98.01045334339142,0.017421603202819824,1.0,0.9825783967971802,103,0.9694444444444444,0.975,0.22217288613319397,0.22160275280475616,0.13012489303946498,0.1408967883222633,0.6944972276687622,0.8393195271492004,
"('digits', 'sens-LS', 0.2, 0)",62,0.9756097793579102,78.33275201916695,0.020905911922454834,1.0,0.9790940880775452,83,0.9666666666666667,0.9722222222222222,0.3442319333553314,0.34063291549682617,0.2257554395745198,0.22802108753886488,1.0418591499328613,0.7447893023490906,
"('digits', 'sens-LS', 0.3, 0)",41,0.9756097793579102,57.996515691280365,0.024390220642089844,1.0,0.9756097793579102,62,0.9694444444444444,0.9722222222222222,0.4628808796405792,0.4693675637245178,0.3085508033633232,0.31791799196766485,1.3091315031051636,0.6608937382698059,
"('digits', 'sens-KD', 1.0, 0.3, 0)",83,0.9651567935943604,97.82229915261269,0.02787458896636963,1.0,0.9721254110336304,104,0.9666666666666667,0.9666666666666667,0.10953916609287262,0.11003907769918442,0.02249603801303436,0.019451175298955715,0.11882935464382172,0.960216760635376,0.9472222222222222
"('digits', 'sens-KD', 1.0, 0.5, 0)",111,0.9686411023139954,124.66550551354885,0.015712771623030974,0.9808695652173913,0.9651567935943604,132,0.9638888888888889,0.9638888888888889,0.11758143454790115,0.11702387034893036,0.01679759265647992,0.021289007903801085,0.12820890545845032,0.9572404623031616,0.9472222222222222
"('digits', 'sens-KD', 1.0, 0.7, 0)",197,0.9616724848747253,206.97038587927818,-0.00515074574429053,0.9565217391304348,0.9616724848747253,218,0.9555555555555556,0.9583333333333334,0.12219160050153732,0.12413807213306427,0.015116188137067717,0.016770152623454746,0.13365419209003448,0.9561415910720825,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.3, 0)",197,0.9756097793579102,209.37979114055634,0.024390220642089844,1.0,0.9756097793579102,218,0.9694444444444444,0.9694444444444444,0.09450315684080124,0.0961230993270874,0.014131057096852197,0.0116137729750739,0.11384888738393784,0.9628777503967285,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.5, 0)",196,0.9651567935943604,207.13240239024162,0.008744154183760955,0.9808695652173913,0.9721254110336304,217,0.9611111111111111,0.9666666666666667,0.10923045128583908,0.10847380012273788,0.01182467159297734,0.015131020132038327,0.1177377700805664,0.9612659215927124,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.7, 0)",166,0.9651567935943604,177.20209047198296,-0.010374184898708227,0.9547826086956521,0.9651567935943604,187,0.9583333333333334,0.9583333333333334,0.12092495709657669,0.12119857221841812,0.02025807971755663,0.016129811935954606,0.119734987616539,0.9596188068389893,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.3, 0)",115,0.9756097793579102,129.39721134305,0.02265719766202179,0.9947826086956522,0.9721254110336304,136,0.9722222222222222,0.9722222222222222,0.09613671898841858,0.09431179612874985,0.013270363542768672,0.013879773351881267,0.107636958360672,0.966316282749176,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.5, 0)",150,0.9721254110336304,162.34320509433746,0.012222415053326108,0.9843478260869565,0.9721254110336304,171,0.9722222222222222,0.9638888888888889,0.10215796530246735,0.10484851896762848,0.02189418309264713,0.021390503396590585,0.11304603517055511,0.9620330929756165,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.7, 0)",166,0.9651567935943604,177.07491356134415,-0.0016785327247951232,0.9634782608695652,0.9651567935943604,187,0.9611111111111111,0.9611111111111111,0.10947081446647644,0.11069860309362411,0.02338014013237422,0.02445233431127339,0.11529384553432465,0.9605401754379272,0.9472222222222222
"('digits', 'sens-LS', 0.05, 1)",57,0.9790940880775452,74.18641151487827,0.017421603202819824,1.0,0.9825783967971802,78,0.9583333333333334,0.9583333333333334,0.21970698237419128,0.20606189966201782,0.08227830371922917,0.08381838632954493,0.48458874225616455,0.8810558915138245,
"('digits', 'sens-LS', 0.1, 1)",43,0.9825783967971802,60.46689909696579,0.017421603202819824,1.0,0.9825783967971802,64,0.9583333333333334,0.9583333333333334,0.27279800176620483,0.25845664739608765,0.1369759624203046,0.13412820229099856,0.6984983086585999,0.8293160200119019,
"('digits', 'sens-LS', 0.2, 1)",43,0.9860627055168152,60.77874532341957,0.017421603202819824,1.0,0.9825783967971802,64,0.9583333333333334,0.9638888888888889,0.37434837222099304,0.366128534078598,0.2225164192832179,0.22182116342915426,1.039837121963501,0.7397223711013794,
"('digits', 'sens-LS', 0.3, 1)",48,0.9860627055168152,65.83101013302803,0.013937294483184814,1.0,0.9860627055168152,69,0.9666666666666667,0.9722222222222222,0.48657089471817017,0.4850311279296875,0.31121309585869317,0.31664864971405926,1.3167532682418823,0.656482994556427,
"('digits', 'sens-KD', 1.0, 0.3, 1)",135,0.9790940880775452,150.04878149926662,0.024390220642089844,1.0,0.9756097793579102,156,0.9472222222222222,0.9472222222222222,0.19186528027057648,0.19043636322021484,0.019705782913499368,0.023960133973095116,0.12026330828666687,0.9586838483810425,0.9472222222222222
"('digits', 'sens-KD', 1.0, 0.5, 1)",97,0.9756097793579102,112.54703728854656,0.019172829337742003,0.9947826086956522,0.9756097793579102,118,0.9444444444444444,0.9416666666666667,0.1944555938243866,0.18897274136543274,0.024518884883986583,0.018940505468183107,0.13908110558986664,0.9546873569488525,0.9472222222222222
"('digits', 'sens-KD', 1.0, 0.7, 1)",74,0.9721254110336304,89.73867537081242,0.010507476018822737,0.9686956521739131,0.9581881761550903,95,0.9416666666666667,0.9444444444444444,0.20843519270420074,0.2014598846435547,0.0252481562395891,0.022747721274693815,0.1557237207889557,0.9514414668083191,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.3, 1)",52,0.9651567935943604,68.25958177447319,0.03484320640563965,1.0,0.9651567935943604,73,0.9527777777777777,0.9472222222222222,0.1819029003381729,0.1716150939464569,0.026861943387322958,0.021626445733838588,0.14533911645412445,0.9534094929695129,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.5, 1)",52,0.9651567935943604,67.75609837472439,0.024414471647013825,0.9860869565217392,0.9616724848747253,73,0.9444444444444444,0.95,0.18529891967773438,0.17816106975078583,0.023185254633426626,0.026249667257070543,0.14821258187294006,0.9526360630989075,0.9472222222222222
"('digits', 'sens-KD', 2.0, 0.7, 1)",56,0.9547038078308105,71.14808289706707,0.022687496517015515,0.9773913043478261,0.9547038078308105,77,0.9472222222222222,0.9472222222222222,0.18733231723308563,0.18362070620059967,0.02458566576242444,0.02565984618332648,0.14899496734142303,0.9530961513519287,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.3, 1)",30,0.9651567935943604,46.601045325398445,0.034849254255709394,0.9965217391304347,0.9616724848747253,51,0.95,0.9555555555555556,0.1926610767841339,0.17638647556304932,0.02915085380276041,0.018131760590606262,0.1438870131969452,0.9535556435585022,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.5, 1)",30,0.9616724848747253,45.973867297172546,0.02963791080143141,0.9878260869565217,0.9581881761550903,51,0.9472222222222222,0.95,0.20066331326961517,0.182199165225029,0.01795511841773984,0.023140045007069933,0.1458360105752945,0.9538033604621887,0.9472222222222222
"('digits', 'sens-KD', 4.0, 0.7, 1)",30,0.9547038078308105,45.52787418663502,0.019221331347589854,0.9669565217391304,0.9477351903915405,51,0.9472222222222222,0.9527777777777777,0.20668643712997437,0.18640457093715668,0.02047614513172044,0.01402418083614771,0.14755822718143463,0.9538495540618896,0.9472222222222222
"('digits', 'sens-LS', 0.05, 2)",126,0.9756097793579102,139.53310005366802,0.02787458896636963,1.0,0.9721254110336304,147,0.9666666666666667,0.9638888888888889,0.18102115392684937,0.18040697276592255,0.08343421949280634,0.08318833518359395,0.49439939856529236,0.8866085410118103,
"('digits', 'sens-LS', 0.1, 2)",83,0.9721254110336304,98.13588799536228,0.020905911922454834,1.0,0.9790940880775452,104,0.9694444444444444,0.9666666666666667,0.24287495017051697,0.2488909810781479,0.13975957503749264,0.14305332613488037,0.7161287069320679,0.8314454555511475,
"('digits', 'sens-LS', 0.2, 2)",123,0.9790940880775452,137.69512204825878,0.017421603202819824,1.0,0.9825783967971802,144,0.9722222222222222,0.975,0.35257813334465027,0.3608885407447815,0.23388108234438632,0.23823352141512763,1.0582343339920044,0.7421335577964783,
"('digits', 'sens-LS', 0.3, 2)",77,0.9790940880775452,92.811846986413,0.024390220642089844,1.0,0.9756097793579102,98,0.9722222222222222,0.9722222222222222,0.47532254457473755,0.4811848998069763,0.3178759596414036,0.3192101147439744,1.330101728439331,0.6564261317253113,
"('digits', 'sens-KD', 1.0, 0.3, 2)",216,0.9547038078308105,222.10801370441914,0.050525679173676896,0.9982608695652174,0.9477351903915405,237,0.9777777777777777,0.9722222222222222,0.08645398169755936,0.08803550153970718,0.015515234900845451,0.014353007243739271,0.10065339505672455,0.9701124429702759,0.975
"('digits', 'sens-KD', 1.0, 0.5, 2)",107,0.9547038078308105,118.34494844079018,0.0453143357193988,0.9895652173913043,0.9442508816719055,128,0.9722222222222222,0.9722222222222222,0.1050548106431961,0.10569138079881668,0.018604409777455814,0.026815265582667468,0.12519218027591705,0.9604748487472534,0.975
"('digits', 'sens-KD', 1.0, 0.7, 2)",71,0.9547038078308105,84.62891970574856,0.012258761758389691,0.9634782608695652,0.9512194991111755,92,0.9694444444444444,0.9666666666666667,0.11403098702430725,0.10818155109882355,0.027524719056155927,0.029871261947684823,0.15016138553619385,0.9522345066070557,0.975
"('digits', 'sens-KD', 2.0, 0.3, 2)",102,0.9616724848747253,114.84669065475464,0.03832751512527466,1.0,0.9616724848747253,123,0.9805555555555555,0.9805555555555555,0.08916827291250229,0.08575567603111267,0.02156186923384666,0.020633801072835887,0.11500311642885208,0.9654986262321472,0.975
"('digits', 'sens-KD', 2.0, 0.5, 2)",86,0.9616724848747253,99.5296174287796,0.01920312819273573,0.9773913043478261,0.9581881761550903,107,0.9777777777777777,0.9777777777777777,0.091351717710495,0.09059840440750122,0.018252940393156482,0.02117826011445788,0.12249551713466644,0.9615193605422974,0.975
"('digits', 'sens-KD', 2.0, 0.7, 2)",101,0.9616724848747253,113.98083689808846,-0.0034116153095079538,0.9582608695652174,0.9616724848747253,122,0.9694444444444444,0.9722222222222222,0.09561491757631302,0.09394501894712448,0.02333015087578032,0.022201722363630938,0.12447931617498398,0.9593557715415955,0.975
"('digits', 'sens-KD', 4.0, 0.3, 2)",86,0.9651567935943604,99.88153314590454,0.031364945536074385,0.9965217391304347,0.9651567935943604,107,0.9833333333333333,0.9833333333333333,0.08409684151411057,0.08869297057390213,0.022988177670372856,0.0224738081296285,0.11092802882194519,0.9677003622055054,0.975
"('digits', 'sens-KD', 4.0, 0.5, 2)",75,0.9651567935943604,89.08362352848053,0.008756249883900558,0.9739130434782609,0.9651567935943604,96,0.9833333333333333,0.9833333333333333,0.0941089540719986,0.09406451880931854,0.027001988059944595,0.02110809402333364,0.1171497330069542,0.9635330438613892,0.975
"('digits', 'sens-KD', 4.0, 0.7, 2)",79,0.9651567935943604,92.67073167860508,-0.005156793594360387,0.96,0.9651567935943604,100,0.9805555555555555,0.9777777777777777,0.09637855738401413,0.09916551411151886,0.022898105945852083,0.018281259553300025,0.11938607692718506,0.9624508619308472,0.975
"('digits', 'sens-LS', 0.05, 3)",143,0.9651567935943604,154.94076718389988,0.03135889768600464,1.0,0.9686411023139954,164,0.975,0.975,0.16563256084918976,0.16244567930698395,0.0785978282077445,0.08417919903165764,0.46168288588523865,0.8976797461509705,
"('digits', 'sens-LS', 0.1, 3)",158,0.9721254110336304,170.0574907809496,0.024390220642089844,1.0,0.9756097793579102,179,0.9694444444444444,0.9694444444444444,0.22028698027133942,0.2231738269329071,0.12615767597324318,0.12488244138658047,0.6766932606697083,0.8479475378990173,
"('digits', 'sens-LS', 0.2, 3)",83,0.9651567935943604,97.5243901014328,0.03484320640563965,1.0,0.9651567935943604,104,0.9694444444444444,0.9694444444444444,0.337505966424942,0.33658367395401,0.2194842924674352,0.21994187124073503,1.0240025520324707,0.7528468370437622,
"('digits', 'sens-LS', 0.3, 3)",74,0.9651567935943604,89.0435540676117,0.02787458896636963,1.0,0.9721254110336304,95,0.9666666666666667,0.9666666666666667,0.45867919921875,0.4695091247558594,0.2994994753350814,0.307093379770716,1.3003218173980713,0.6680898070335388,
"('digits', 'sens-KD', 1.0, 0.3, 3)",183,0.9651567935943604,193.23345036804676,0.04007269341012709,0.9982608695652174,0.9581881761550903,204,0.9611111111111111,0.9583333333333334,0.1601896435022354,0.16535672545433044,0.025564079069428938,0.023690879510508613,0.09516389667987823,0.9695717692375183,0.9583333333333334
"('digits', 'sens-KD', 1.0, 0.5, 3)",167,0.9616724848747253,177.87979185581207,0.03137099338614424,0.9930434782608696,0.9616724848747253,188,0.9638888888888889,0.9555555555555556,0.1661296784877777,0.16948363184928894,0.03161463571919335,0.02222477065192328,0.11171884834766388,0.9649921655654907,0.9583333333333334
"('digits', 'sens-KD', 1.0, 0.7, 3)",173,0.9651567935943604,183.70906072854996,0.012240558603535567,0.9739130434782609,0.9616724848747253,194,0.9527777777777777,0.9527777777777777,0.17050927877426147,0.1739347279071808,0.022742280115683834,0.023494149827294877,0.12015458941459656,0.9618476033210754,0.9583333333333334
"('digits', 'sens-KD', 2.0, 0.3, 3)",178,0.9616724848747253,187.98432199656963,0.03832751512527466,1.0,0.9616724848747253,199,0.9583333333333334,0.9611111111111111,0.14791414141654968,0.14265593886375427,0.024895456847217307,0.020837176260021028,0.10888069123029709,0.9655905961990356,0.9583333333333334
"('digits', 'sens-KD', 2.0, 0.5, 3)",111,0.9581881761550903,123.67247560620308,0.029631862951361665,0.991304347826087,0.9616724848747253,132,0.95,0.95,0.1606210321187973,0.15790733695030212,0.031080507155921686,0.020427947574191637,0.11569233238697052,0.9640492796897888,0.9583333333333334
"('digits', 'sens-KD', 2.0, 0.7, 3)",123,0.9616724848747253,135.22996601462364,0.013979689038318144,0.9756521739130435,0.9616724848747253,144,0.95,0.9527777777777777,0.162268728017807,0.16172555088996887,0.02752048638131883,0.01899339432517689,0.11845938116312027,0.9635379314422607,0.9583333333333334
"('digits', 'sens-KD', 4.0, 0.3, 3)",109,0.9616724848747253,121.53135968744755,0.03832751512527466,1.0,0.9616724848747253,130,0.9555555555555556,0.9555555555555556,0.14548808336257935,0.14154398441314697,0.02484922193818622,0.022882091253995894,0.11172571033239365,0.9639946818351746,0.9583333333333334
"('digits', 'sens-KD', 4.0, 0.5, 3)",127,0.9616724848747253,138.96515817940235,0.03658838469049208,0.9982608695652174,0.9616724848747253,148,0.9527777777777777,0.9555555555555556,0.1545739322900772,0.15188592672348022,0.02921284668975402,0.031754967570304854,0.11737662553787231,0.96223384141922,0.9583333333333334
